Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
nii_6584_ew_mean,1000,34,-1280.6788330078125,0.9961730241775512,0.0001356671915958,0.9925095506202556,0.0002784446739363
halpha_ew_mean,1000,33,-1284.3970947265625,0.9990659952163696,0.0001323456283378,0.9983491203306823,0.0002379053871456
oiii_5007_ew_mean,1000,28,-1185.451171875,0.997732937335968,0.0002736540479909,0.995165639983862,0.0005729314087933
hbeta_ew_mean,1000,27,-1311.8988037109375,0.9990457892417908,0.0001101752276401,0.9980783041032472,0.0002263956238128
nii_6584_ew_std,1000,20,-1334.17041015625,0.8674759864807129,0.0001085501127912,0.7252919910175264,0.0002858780807998
halpha_ew_std,1000,26,-1338.346923828125,0.9625078439712524,9.874686841106638e-05,0.9076844029411928,0.0002712530800286
oiii_5007_ew_std,1000,25,-1195.529541015625,0.873823881149292,0.0002558717317409,0.7679051052920869,0.0005867114542165
hbeta_ew_std,1000,21,-1342.964599609375,0.951838493347168,0.0001023689683298,0.9097495382686892,0.0002101795721429
cov_nii_6584_ew_halpha_ew,1000,32,-1550.803466796875,0.936079442501068,2.316815687969998e-05,0.8558334160543977,6.40208131429597e-05
cov_nii_6584_ew_oiii_5007_ew,1000,35,-1507.7900390625,0.9497408270835876,2.791939982843093e-05,0.847924279082005,9.476773150815185e-05
cov_nii_6584_ew_hbeta_ew,1000,31,-1586.7451171875,0.9117913246154784,1.88511081781023e-05,0.8370432030033931,4.193132413059832e-05
cov_halpha_ew_oiii_5007_ew,1000,33,-1495.682373046875,0.9587491154670716,3.1294565424965755e-05,0.8522279011836144,0.0001177905901938
cov_halpha_ew_hbeta_ew,1000,21,-1527.8765869140625,0.954526960849762,2.9839610089891197e-05,0.9081795202810022,6.698419531997445e-05
cov_oiii_5007_ew_hbeta_ew,1000,18,-1492.21728515625,0.9401581287384032,3.784754149681609e-05,0.8477621261237754,0.0001029499483974
nii_6584_ew_mean,330,28,-1289.84716796875,0.9962776899337769,0.0001319584573891,0.9929030415656692,0.0002638173194963
halpha_ew_mean,330,35,-1291.037109375,0.9991064071655272,0.0001266148566422,0.9984058562771468,0.0002297292689465
oiii_5007_ew_mean,330,20,-1188.9796142578125,0.997632622718811,0.0002857593120558,0.9952489093668324,0.0005630629578019
hbeta_ew_mean,330,33,-1312.6444091796875,0.9990505576133728,0.0001096289617047,0.9980544439730316,0.0002292065935784
nii_6584_ew_std,330,20,-1333.5787353515625,0.8669522404670715,0.0001089791037405,0.7250574825198748,0.0002861221247922
halpha_ew_std,330,29,-1339.260009765625,0.963959574699402,9.49231986756508e-05,0.9083867073714696,0.0002691894824795
oiii_5007_ew_std,330,29,-1193.9920654296875,0.8725239038467407,0.0002585079002504,0.7736620731319135,0.0005721584457265
hbeta_ew_std,330,20,-1345.7794189453125,0.952733874320984,0.0001004658734153,0.9086172640489856,0.0002128164662538
cov_nii_6584_ew_halpha_ew,330,33,-1552.1798095703125,0.9387440085411072,2.2202362862891727e-05,0.855050516430079,6.436847949660727e-05
cov_nii_6584_ew_oiii_5007_ew,330,40,-1524.0870361328125,0.9533836245536804,2.5895781436494114e-05,0.8396026738219795,9.995343536829772e-05
cov_nii_6584_ew_hbeta_ew,330,43,-1586.299560546875,0.9199650883674622,1.710428912396016e-05,0.8263690977960932,4.467793779446848e-05
cov_halpha_ew_oiii_5007_ew,330,26,-1498.79150390625,0.9568037986755372,3.2770342663738265e-05,0.8487245265502554,0.000120583164496
cov_halpha_ew_hbeta_ew,330,21,-1527.876953125,0.9545270800590516,2.983955309953511e-05,0.9081770804608444,6.698597519947949e-05
cov_oiii_5007_ew_hbeta_ew,330,33,-1495.1741943359375,0.9486648440361024,3.246738416673511e-05,0.8211239573300295,0.000120963850148
nii_6584_ew_mean,370,29,-1289.451416015625,0.996390461921692,0.0001279605612589,0.9927491016116872,0.0002695397746014
halpha_ew_mean,370,34,-1286.533447265625,0.9991387128829956,0.0001220420823742,0.9983241727534018,0.0002415005389556
oiii_5007_ew_mean,370,24,-1190.583984375,0.997734785079956,0.0002734312100666,0.9952720919748196,0.0005603155322462
hbeta_ew_mean,370,37,-1308.2950439453125,0.9990547299385072,0.000109146649267,0.99806866114984,0.0002275316633161
nii_6584_ew_std,370,18,-1339.697021484375,0.8679310083389282,0.0001081774024991,0.7238119833871552,0.0002874182679335
halpha_ew_std,370,25,-1338.9747314453125,0.9626644253730774,9.83344603325654e-05,0.9052148512568036,0.0002785094215573
oiii_5007_ew_std,370,28,-1196.2305908203125,0.8701462745666504,0.0002633295237862,0.763009411295303,0.0005990872531236
hbeta_ew_std,370,29,-1345.1710205078125,0.9556087851524352,9.435511165246057e-05,0.9101095601016778,0.0002093411361575
cov_nii_6584_ew_halpha_ew,370,34,-1551.5618896484375,0.9384911060333252,2.2294031361311264e-05,0.8597432392062385,6.228455741312654e-05
cov_nii_6584_ew_oiii_5007_ew,370,38,-1521.24462890625,0.9540526866912842,2.5524139603858748e-05,0.8470012093625892,9.534295300179228e-05
cov_nii_6584_ew_hbeta_ew,370,40,-1591.3255615234375,0.9199733138084412,1.710252628040571e-05,0.8301664969408287,4.370080779850721e-05
cov_halpha_ew_oiii_5007_ew,370,30,-1499.89111328125,0.957119345664978,3.253099595602643e-05,0.8500206236447401,0.0001195500327822
cov_halpha_ew_hbeta_ew,370,28,-1528.1553955078125,0.9589394330978394,2.6944149526127887e-05,0.880821066951606,8.694253127157283e-05
cov_oiii_5007_ew_hbeta_ew,370,31,-1496.5550537109375,0.9491353034973145,3.216985732454485e-05,0.8221070699601235,0.000120299026133
nii_6584_ew_mean,700,27,-1283.5870361328125,0.9959871768951416,0.0001422555707492,0.9927864241827712,0.0002681523717088
halpha_ew_mean,700,41,-1289.7796630859375,0.9991571307182312,0.0001194292521733,0.9983508602281724,0.0002376546535557
oiii_5007_ew_mean,700,24,-1190.05712890625,0.9977267980575562,0.0002743932640362,0.9952172309244748,0.0005668172447287
hbeta_ew_mean,700,38,-1306.9627685546875,0.9990776181221008,0.0001065027286492,0.998063865507182,0.0002280966395503
nii_6584_ew_std,700,20,-1333.5782470703125,0.8669518828392029,0.0001089793771524,0.725057817432482,0.0002861217762615
halpha_ew_std,700,27,-1339.2440185546875,0.9639557600021362,9.493328481941743e-05,0.9083207649400904,0.0002693832426694
oiii_5007_ew_std,700,24,-1195.5452880859375,0.8738371133804321,0.0002558448813539,0.7680090634257064,0.0005864486590015
hbeta_ew_std,700,29,-1343.3585205078125,0.9550691246986388,9.55021712773902e-05,0.9087943476364996,0.0002124040655642
cov_nii_6584_ew_halpha_ew,700,32,-1551.69384765625,0.938545286655426,2.227440979265793e-05,0.8584685074723045,6.28506342383663e-05
cov_nii_6584_ew_oiii_5007_ew,700,28,-1507.98681640625,0.9426313638687134,3.18687799792951e-05,0.8740779421425475,7.846977609544865e-05
cov_nii_6584_ew_hbeta_ew,700,38,-1585.518798828125,0.9195473790168762,1.7193559191918427e-05,0.8249680168260721,4.503845776890311e-05
cov_halpha_ew_oiii_5007_ew,700,32,-1496.4134521484375,0.95755535364151,3.220023514550711e-05,0.8487564090648938,0.0001205577506307
cov_halpha_ew_hbeta_ew,700,21,-1527.876220703125,0.9545268416404724,2.983970530673341e-05,0.9081770741414016,6.69859798095927e-05
cov_oiii_5007_ew_hbeta_ew,700,29,-1490.625,0.9470841288566588,3.346711508455862e-05,0.8244067233278927,0.0001187438993468
nii_6584_ew_mean,300,34,-1285.86376953125,0.9964244961738586,0.0001267522513366,0.9929963398298952,0.0002603491157285
halpha_ew_mean,300,42,-1286.0423583984375,0.9991642832756042,0.0001184197549056,0.9983957954978804,0.0002311791102832
oiii_5007_ew_mean,300,27,-1187.1002197265625,0.9977577328681946,0.0002706619064282,0.9951638634002572,0.000573141955907
hbeta_ew_mean,300,35,-1307.1539306640625,0.9990151524543762,0.000113715930069,0.9981060253939292,0.0002231297694664
nii_6584_ew_std,300,20,-1334.1722412109375,0.867477536201477,0.0001085488178659,0.7253039721358591,0.0002858656125099
halpha_ew_std,300,26,-1342.5634765625,0.9635470509529114,9.600967738539896e-05,0.9046634406633676,0.000280129644213
oiii_5007_ew_std,300,23,-1195.81005859375,0.8740596771240234,0.0002553935446118,0.7703753739216795,0.0005804668752404
hbeta_ew_std,300,29,-1346.372802734375,0.9559630155563354,9.360216354638218e-05,0.909365879610272,0.0002110730546928
cov_nii_6584_ew_halpha_ew,300,36,-1552.319091796875,0.9388009309768676,2.2181755355707887e-05,0.8553431611290064,6.423852322605862e-05
cov_nii_6584_ew_oiii_5007_ew,300,36,-1521.09326171875,0.9524439573287964,2.641778921337421e-05,0.8499004962181629,9.353622911032844e-05
cov_nii_6584_ew_hbeta_ew,300,34,-1585.0865478515625,0.9137406945228576,1.8434508186311768e-05,0.8367152442525443,4.201571302959953e-05
cov_halpha_ew_oiii_5007_ew,300,24,-1497.759765625,0.9535006284713744,3.527627551073469e-05,0.8656572180702097,0.0001070859499089
cov_halpha_ew_hbeta_ew,300,37,-1533.0518798828125,0.961563766002655,2.522203228964784e-05,0.9131300268575802,6.337273848079067e-05
cov_oiii_5007_ew_hbeta_ew,300,19,-1491.419677734375,0.939839005470276,3.804934450002757e-05,0.8534796650563397,9.908349701399088e-05
nii_6584_ew_mean,410,44,-1284.7332763671875,0.9963974952697754,0.0001277112255313,0.9930026379350584,0.0002601149944162
halpha_ew_mean,410,44,-1281.7982177734375,0.9991402626037598,0.0001218182563601,0.9984601871150636,0.0002218997467417
oiii_5007_ew_mean,410,24,-1187.4725341796875,0.99768728017807,0.0002791619335805,0.9951460281976856,0.0005752556478334
hbeta_ew_mean,410,28,-1315.665283203125,0.9990378618240356,0.0001110927754444,0.9981041484329112,0.0002233508948595
nii_6584_ew_std,410,21,-1337.2333984375,0.870154619216919,0.0001063559876537,0.7291150613000881,0.0002818995582981
halpha_ew_std,410,27,-1344.642578125,0.9628276228904724,9.790455868261276e-05,0.9091840283622652,0.0002668466955463
oiii_5007_ew_std,410,26,-1195.65771484375,0.8739316463470459,0.0002556531818687,0.7701726152897346,0.0005809794277114
hbeta_ew_std,410,32,-1343.2742919921875,0.9565207958221436,9.24165299067476e-05,0.9110244913054052,0.00020721040081
cov_nii_6584_ew_halpha_ew,410,27,-1551.3975830078125,0.9341694712638856,2.3860434430611807e-05,0.8534943443092796,6.505953703461186e-05
cov_nii_6584_ew_oiii_5007_ew,410,43,-1521.6053466796875,0.9541630148887634,2.5462838537479248e-05,0.8462899191683207,9.57862016528452e-05
cov_nii_6584_ew_hbeta_ew,410,28,-1584.3543701171875,0.9133185744285583,1.8524715141972476e-05,0.8387652311821298,4.1488219436253246e-05
cov_halpha_ew_oiii_5007_ew,410,34,-1498.890625,0.9582505226135254,3.167284720010195e-05,0.8495454776095135,0.0001199287763499
cov_halpha_ew_hbeta_ew,410,31,-1531.3968505859375,0.9598172307014464,2.636811011943479e-05,0.9068158581240326,6.797900402226452e-05
cov_oiii_5007_ew_hbeta_ew,410,30,-1498.1368408203125,0.949668824672699,3.1832412279185464e-05,0.8242598733298492,0.0001188432057765
nii_6584_ew_mean,610,25,-1285.41455078125,0.9960358142852784,0.0001405330204483,0.992752216333731,0.0002694239901244
halpha_ew_mean,610,42,-1286.2252197265625,0.9991652965545654,0.0001182755047045,0.9984145891817452,0.0002284707853102
oiii_5007_ew_mean,610,24,-1187.16162109375,0.9977586269378662,0.0002705511826415,0.995162469303232,0.0005733071736338
hbeta_ew_mean,610,32,-1307.5152587890625,0.9990175366401672,0.0001134423740658,0.9980615086037172,0.0002283743071205
nii_6584_ew_std,610,20,-1333.578369140625,0.8669518828392029,0.0001089793951491,0.7250572441771234,0.0002861223728263
halpha_ew_std,610,27,-1347.382568359375,0.9635004997253418,9.613238402340474e-05,0.9062624957168918,0.0002754311033139
oiii_5007_ew_std,610,28,-1200.5369873046875,0.8779665231704712,0.0002474708712338,0.7595537971428217,0.0006078226818247
hbeta_ew_std,610,27,-1346.2847900390625,0.954440414905548,9.683848713840794e-05,0.9117974110831726,0.0002054103884325
cov_nii_6584_ew_halpha_ew,610,27,-1552.433837890625,0.9346226453781128,2.3696166732139107e-05,0.8496259213617605,6.677740795797722e-05
cov_nii_6584_ew_oiii_5007_ew,610,30,-1520.9869384765625,0.9507936239242554,2.733455064077496e-05,0.8445188820556874,9.68898437632878e-05
cov_nii_6584_ew_hbeta_ew,610,35,-1583.8330078125,0.9130167961120604,1.858921380277024e-05,0.8247235616252936,4.510135990277034e-05
cov_halpha_ew_oiii_5007_ew,610,19,-1496.7083740234375,0.9499382376670836,3.797889328313e-05,0.873744599559058,0.0001006394187551
cov_halpha_ew_hbeta_ew,610,19,-1528.3631591796875,0.954674243927002,2.974298726192476e-05,0.9053244576741886,6.906699941652059e-05
cov_oiii_5007_ew_hbeta_ew,610,35,-1493.919189453125,0.949934184551239,3.166458025609225e-05,0.8280422712588673,0.0001162853818809
nii_6584_ew_mean,130,36,-1288.57666015625,0.996488630771637,0.0001244804772186,0.9931264753630128,0.0002555115493491
halpha_ew_mean,130,43,-1287.5694580078125,0.9991446137428284,0.000121202135211,0.998427279399358,0.0002266420202038
oiii_5007_ew_mean,130,23,-1187.33740234375,0.9977612495422364,0.0002702343106901,0.99517577581969,0.000571730186981
hbeta_ew_mean,130,28,-1315.6644287109375,0.9990378618240356,0.0001110933700414,0.9981040980781268,0.0002233568271731
nii_6584_ew_std,130,24,-1334.6441650390625,0.8722339272499084,0.0001046528635906,0.7338698208552792,0.0002769514625315
halpha_ew_std,130,26,-1341.5189208984375,0.962045431137085,9.996472818398772e-05,0.9075283304284804,0.0002717116715465
oiii_5007_ew_std,130,31,-1195.85986328125,0.8782375454902649,0.0002469212810322,0.7612110384081483,0.0006036333504135
hbeta_ew_std,130,28,-1344.40576171875,0.9553816914558412,9.483775943271352e-05,0.9090912881791038,0.0002117125362911
cov_nii_6584_ew_halpha_ew,130,39,-1554.3668212890625,0.9396306276321412,2.188101034423744e-05,0.8602049367551099,6.207952895440958e-05
cov_nii_6584_ew_oiii_5007_ew,130,47,-1511.7445068359375,0.9526566863059998,2.629962754093404e-05,0.851788398625007,9.235976105003976e-05
cov_nii_6584_ew_hbeta_ew,130,27,-1587.4093017578125,0.91218101978302,1.8767832208481145e-05,0.8233287503572037,4.546026658516241e-05
cov_halpha_ew_oiii_5007_ew,130,21,-1497.3447265625,0.950150191783905,3.78180507540159e-05,0.8714640993022884,0.0001024572278904
cov_halpha_ew_hbeta_ew,130,38,-1532.203125,0.9638437628746032,2.372590702268601e-05,0.9043960335524468,6.974429649556924e-05
cov_oiii_5007_ew_hbeta_ew,130,36,-1494.007080078125,0.9499635100364684,3.1646024586850854e-05,0.8164845069499544,0.0001241012506191
nii_6584_ew_mean,400,41,-1277.407470703125,0.9964616298675536,0.0001254366635693,0.9929391134997336,0.0002624764069009
halpha_ew_mean,400,35,-1294.2459716796875,0.9991540908813475,0.0001198634349536,0.9983498445248562,0.0002378010247874
oiii_5007_ew_mean,400,24,-1190.462158203125,0.997732937335968,0.0002736532011965,0.9951437318484594,0.0005755277935968
hbeta_ew_mean,400,32,-1310.0228271484375,0.9990009665489196,0.0001153513916894,0.998055156426789,0.0002291226591676
nii_6584_ew_std,400,20,-1335.5556640625,0.8686941862106323,0.0001075522775163,0.724278750457973,0.0002869325213588
halpha_ew_std,400,25,-1344.26171875,0.96395742893219,9.492895262696333e-05,0.9082918816726476,0.0002694681110503
oiii_5007_ew_std,400,24,-1195.921630859375,0.8698784708976746,0.000263872578773,0.7774549717211484,0.0005625703974853
hbeta_ew_std,400,26,-1344.83740234375,0.9555099010467528,9.456522923665108e-05,0.9099462254221378,0.0002097215177356
cov_nii_6584_ew_halpha_ew,400,31,-1553.768798828125,0.9393895268440248,2.196841088650095e-05,0.8462081896300996,6.829513806281198e-05
cov_nii_6584_ew_oiii_5007_ew,400,26,-1508.299560546875,0.9427508115768432,3.180241502658511e-05,0.8739811495192085,7.853009352998188e-05
cov_nii_6584_ew_hbeta_ew,400,32,-1585.6300048828125,0.914052665233612,1.836784371448495e-05,0.8351249449872791,4.242492182104304e-05
cov_halpha_ew_oiii_5007_ew,400,43,-1507.5074462890625,0.9643399715423584,2.705311599479807e-05,0.850582024850316,0.0001191025343716
cov_halpha_ew_hbeta_ew,400,30,-1532.2288818359375,0.960039496421814,2.6222277526284272e-05,0.9068214979329288,6.797488971070974e-05
cov_oiii_5007_ew_hbeta_ew,400,35,-1502.695556640625,0.9543308019638062,2.888390819070658e-05,0.8253935785779886,0.0001180765444075
nii_6584_ew_mean,690,31,-1277.8963623046875,0.9961013793945312,0.0001382073673971,0.9928085932232602,0.0002673282754581
halpha_ew_mean,690,41,-1290.841796875,0.9991346597671508,0.0001226147927505,0.9983748952123036,0.0002341910139513
oiii_5007_ew_mean,690,22,-1188.29443359375,0.9976999163627625,0.000277636882216,0.9951372800781552,0.000576292408114
hbeta_ew_mean,690,33,-1310.754150390625,0.9990385174751282,0.0001110192091851,0.9981070678150528,0.000223006961492
nii_6584_ew_std,690,25,-1333.999267578125,0.8716834783554077,0.0001051037659883,0.7274999204533515,0.0002835803733832
halpha_ew_std,690,23,-1344.5181884765625,0.9627968072891236,9.79857562306856e-05,0.9061795797884398,0.0002756747371276
oiii_5007_ew_std,690,26,-1195.32666015625,0.8736532330513,0.0002562177725512,0.771425243345697,0.0005778129158877
hbeta_ew_std,690,21,-1343.0989990234375,0.9518816471099854,0.0001022772363993,0.910118746206498,0.0002093197431192
cov_nii_6584_ew_halpha_ew,690,31,-1552.681640625,0.9389486312866212,2.212820822580938e-05,0.8540592353134852,6.480868291546294e-05
cov_nii_6584_ew_oiii_5007_ew,690,36,-1515.708251953125,0.9507056474685668,2.738344699408073e-05,0.8473663544356518,9.511540865719452e-05
cov_nii_6584_ew_hbeta_ew,690,31,-1582.275146484375,0.9149962067604064,1.816619330266313e-05,0.8371841311271069,4.18950611274989e-05
cov_halpha_ew_oiii_5007_ew,690,33,-1499.4512939453125,0.9584062695503236,3.155466822858135e-05,0.8507215797073987,0.0001189912938255
cov_halpha_ew_hbeta_ew,690,32,-1532.2283935546875,0.9600393772125244,2.622235454741564e-05,0.9057516055492772,6.875538966689826e-05
cov_oiii_5007_ew_hbeta_ew,690,33,-1495.03955078125,0.9486187696456908,3.2496535634730745e-05,0.816400317464022,0.0001241581832536
nii_6584_ew_mean,660,44,-1282.1214599609375,0.996454656124115,0.0001256850076994,0.9931624180858608,0.0002541754399601
halpha_ew_mean,660,42,-1295.2515869140625,0.9991597533226012,0.0001190626055375,0.9983517987392754,0.000237519406359
oiii_5007_ew_mean,660,27,-1187.1566162109375,0.9977585673332214,0.0002705602016985,0.9952320054418534,0.0005650662818241
hbeta_ew_mean,660,43,-1308.4091796875,0.9990554451942444,0.000109063648353,0.9981043095805906,0.0002233319099985
nii_6584_ew_std,660,24,-1334.64111328125,0.8722313642501831,0.0001046549456295,0.7338841287921707,0.0002769365728107
halpha_ew_std,660,25,-1339.8380126953125,0.9616177678108216,0.0001010911373406,0.9096920026007153,0.0002653541029493
oiii_5007_ew_std,660,26,-1195.523193359375,0.8738186359405518,0.0002558823525546,0.7708569730169775,0.0005792494434399
hbeta_ew_std,660,24,-1346.544189453125,0.9545190930366516,9.667120423718714e-05,0.9080168786529146,0.0002142146723488
cov_nii_6584_ew_halpha_ew,660,29,-1551.175048828125,0.9362375736236572,2.311084000102331e-05,0.8592616114110924,6.24984364011252e-05
cov_nii_6584_ew_oiii_5007_ew,660,42,-1521.30908203125,0.9540724158287048,2.551315630204303e-05,0.8446911447731701,9.67824962730986e-05
cov_nii_6584_ew_hbeta_ew,660,30,-1583.7061767578125,0.9129431843757628,1.8604943162051087e-05,0.8391408454599918,4.139156802727005e-05
cov_halpha_ew_oiii_5007_ew,660,39,-1508.628173828125,0.964605450630188,2.6851723229221897e-05,0.8472894833224166,0.0001217270515364
cov_halpha_ew_hbeta_ew,660,21,-1528.117919921875,0.9546000957489014,2.979163845508212e-05,0.9087099475726398,6.659724193642832e-05
cov_oiii_5007_ew_hbeta_ew,660,38,-1491.6170654296875,0.949159860610962,3.215428612909373e-05,0.8251233072298502,0.0001182593137844
nii_6584_ew_mean,280,34,-1279.2880859375,0.996006190776825,0.0001415822945582,0.9926261597763,0.0002741099275431
halpha_ew_mean,280,40,-1296.7900390625,0.9991400837898254,0.0001218507287467,0.9984014663025852,0.0002303619005169
oiii_5007_ew_mean,280,21,-1185.81591796875,0.997582197189331,0.0002918502871922,0.9951281434261772,0.0005773752142914
hbeta_ew_mean,280,28,-1315.6640625,0.9990378618240356,0.0001110937283804,0.9981043048367828,0.0002233324688681
nii_6584_ew_std,280,29,-1332.9293212890625,0.8750105500221252,0.0001023785796121,0.7326292980648406,0.0002782424269844
halpha_ew_std,280,28,-1340.236328125,0.9617195129394532,0.0001008231520261,0.9095378522413474,0.000265807046559
oiii_5007_ew_std,280,26,-1200.8173828125,0.8781944513320923,0.0002470087120878,0.759130227056847,0.0006088934224001
hbeta_ew_std,280,28,-1344.45654296875,0.9553967714309692,9.4805692472596e-05,0.908482623246212,0.0002131300241656
cov_nii_6584_ew_halpha_ew,280,26,-1549.6917724609375,0.9311547875404358,2.4953106028424084e-05,0.854324912552868,6.46907022265033e-05
cov_nii_6584_ew_oiii_5007_ew,280,37,-1517.0601806640625,0.9511479735374452,2.7137725502789736e-05,0.8474374881818437,9.50710808465512e-05
cov_nii_6584_ew_hbeta_ew,280,45,-1587.388427734375,0.9205440282821656,1.6980568588776946e-05,0.8323432877126383,4.3140685599866135e-05
cov_halpha_ew_oiii_5007_ew,280,18,-1495.282470703125,0.9494600892066956,3.834158911208644e-05,0.870034613950429,0.0001035966846933
cov_halpha_ew_hbeta_ew,280,28,-1534.1083984375,0.9591966271400452,2.6775384982745648e-05,0.9070412459939398,6.78145807351415e-05
cov_oiii_5007_ew_hbeta_ew,280,30,-1495.9412841796875,0.9471917748451232,3.339902420652004e-05,0.8151122940929532,0.0001250292013269
nii_6584_ew_mean,670,36,-1284.88818359375,0.9964011907577516,0.0001275793104237,0.993076052269628,0.0002573859418033
halpha_ew_mean,670,39,-1286.7281494140625,0.9991398453712464,0.0001218837390025,0.9983670611738434,0.0002353199635576
oiii_5007_ew_mean,670,24,-1190.056884765625,0.9977267980575562,0.0002743936968115,0.9952171933976948,0.0005668216921159
hbeta_ew_mean,670,32,-1312.150390625,0.9990473985671996,0.0001099904902025,0.9980607381486178,0.0002284650746884
nii_6584_ew_std,670,19,-1339.6094970703125,0.8678539991378784,0.0001082404603636,0.7242282070633327,0.0002869851199296
halpha_ew_std,670,27,-1343.9998779296875,0.9638944864273072,9.509472885675988e-05,0.9063154490730064,0.0002752755092279
oiii_5007_ew_std,670,31,-1195.925048828125,0.8741561770439148,0.0002551978501563,0.7714739933171385,0.0005776896810933
hbeta_ew_std,670,19,-1344.51513671875,0.9523337483406068,0.0001013162820991,0.9082019382135204,0.0002137836968333
cov_nii_6584_ew_halpha_ew,670,36,-1548.0157470703125,0.9370197057724,2.282735009272019e-05,0.8558158534080885,6.40286122796728e-05
cov_nii_6584_ew_oiii_5007_ew,670,33,-1497.50390625,0.9424545764923096,3.196698953971276e-05,0.8704838724635792,8.070946188028038e-05
cov_nii_6584_ew_hbeta_ew,670,36,-1582.708251953125,0.9152411818504332,1.811383762829671e-05,0.8363389823569449,4.2112531080722e-05
cov_halpha_ew_oiii_5007_ew,670,29,-1497.1888427734375,0.9563397765159608,3.312237411393349e-05,0.8497776221268123,0.0001197437316769
cov_halpha_ew_hbeta_ew,670,21,-1527.875732421875,0.9545267224311828,2.983979009303844e-05,0.9081804980765762,6.698348200579975e-05
cov_oiii_5007_ew_hbeta_ew,670,37,-1492.350341796875,0.9476892948150636,3.308436608532955e-05,0.8277299017301354,0.0001164966198997
nii_6584_ew_mean,750,30,-1280.4686279296875,0.996037483215332,0.0001404724680079,0.9926959510502688,0.0002715155560256
halpha_ew_mean,750,37,-1280.858154296875,0.9991055130958556,0.0001267480503658,0.9983217338171562,0.0002418520098002
oiii_5007_ew_mean,750,21,-1188.650146484375,0.9977053999900818,0.000276979115767,0.995153280996958,0.0005743961014837
hbeta_ew_mean,750,35,-1306.0084228515625,0.999040186405182,0.0001108232876867,0.998089514306917,0.0002250749460421
nii_6584_ew_std,750,25,-1333.58837890625,0.8755584359169006,0.0001019297842086,0.736188423982659,0.000274538581252
halpha_ew_std,750,32,-1338.80126953125,0.9638491868972778,9.521391586621452e-05,0.9066927390136044,0.0002741669093628
oiii_5007_ew_std,750,23,-1195.5052490234375,0.873803436756134,0.0002559131766156,0.7678344937827565,0.0005868899526767
hbeta_ew_std,750,22,-1346.6153564453125,0.952996551990509,9.990752153962016e-05,0.9105547587398398,0.0002083043363728
cov_nii_6584_ew_halpha_ew,750,30,-1551.249267578125,0.9362691044807434,2.3099407104715905e-05,0.8589409572052081,6.264083100073757e-05
cov_nii_6584_ew_oiii_5007_ew,750,38,-1520.896240234375,0.9507638812065125,2.735107125963785e-05,0.8460915167165852,9.590983841855077e-05
cov_nii_6584_ew_hbeta_ew,750,25,-1585.3294677734375,0.9109548926353456,1.9029866582668e-05,0.8329507241488249,4.298438273577016e-05
cov_halpha_ew_oiii_5007_ew,750,38,-1494.0589599609375,0.9583002924919128,3.1635055261059385e-05,0.8524018638660148,0.0001176519228324
cov_halpha_ew_hbeta_ew,750,32,-1532.2281494140625,0.9600393176078796,2.622239479656684e-05,0.9057565193964382,6.875180495356393e-05
cov_oiii_5007_ew_hbeta_ew,750,29,-1501.69189453125,0.9491780400276184,3.214280081426403e-05,0.8250081309619406,0.0001183372010442
nii_6584_ew_mean,570,25,-1285.4144287109375,0.9960358142852784,0.0001405330355901,0.9927521114151684,0.0002694278902929
halpha_ew_mean,570,45,-1290.1610107421875,0.9991592764854432,0.0001191260411264,0.9983808862433208,0.0002333276569301
oiii_5007_ew_mean,570,24,-1185.950927734375,0.9977404475212096,0.0002727438219316,0.9952997950660544,0.000557032373558
hbeta_ew_mean,570,31,-1307.1728515625,0.9990476369857788,0.000109966280947,0.9980677148401608,0.0002276431483697
nii_6584_ew_std,570,21,-1331.924072265625,0.8698958158493042,0.0001065680086092,0.7271859813067987,0.000283907077803
halpha_ew_std,570,27,-1339.2503662109375,0.9639572501182556,9.492935826656787e-05,0.9082388221225536,0.0002696240171686
oiii_5007_ew_std,570,26,-1195.66650390625,0.8739390969276428,0.000255638038499,0.7715361211996257,0.0005775326283485
hbeta_ew_std,570,21,-1344.698486328125,0.9523919820785522,0.0001011924888295,0.9081935839997064,0.0002138031525242
cov_nii_6584_ew_halpha_ew,570,25,-1552.116943359375,0.934484362602234,2.3746289197862387e-05,0.8487383249659624,6.717156755756377e-05
cov_nii_6584_ew_oiii_5007_ew,570,38,-1523.01904296875,0.9530505537986756,2.6080817125243622e-05,0.8428572950760964,9.792528076670158e-05
cov_nii_6584_ew_hbeta_ew,570,42,-1584.5921630859375,0.9190489053726196,1.7300087369402102e-05,0.832325835874026,4.314517622999029e-05
cov_halpha_ew_oiii_5007_ew,570,30,-1498.917724609375,0.95684015750885,3.2742801521621765e-05,0.852414844629952,0.0001176415757381
cov_halpha_ew_hbeta_ew,570,28,-1530.071533203125,0.9580835700035096,2.7505768309280527e-05,0.9083188581063644,6.688254662310327e-05
cov_oiii_5007_ew_hbeta_ew,570,38,-1489.546630859375,0.9484533071517944,3.260118383261792e-05,0.820871638191157,0.0001211344794511
nii_6584_ew_mean,170,38,-1284.209716796875,0.996384859085083,0.0001281576659207,0.9929262926781834,0.0002629529990645
halpha_ew_mean,170,39,-1278.461669921875,0.9990602135658264,0.0001331641806604,0.998391676601734,0.0002317726772164
oiii_5007_ew_mean,170,28,-1182.4478759765625,0.9976871013641356,0.0002791882430154,0.9951214097960664,0.0005781732326791
