p_correcao,nii_6584_ew,halpha_ew,oiii_5007_ew,hbeta_ew,atflux,atmass,aZflux,aZmass,mass,Av
74.9101891591162,0.9815730192856765,1.293005090704996,0.5310820515136702,0.5745395296131652,9.377384875899176,9.863706441545622,-0.5800865220093678,-0.4230219121579855,9.822007151298855,0.79
74.9101891591162,0.7058763416036212,1.06037562362392,-0.018465386700255493,0.16535736849600252,9.616530665971569,9.791049159841853,-0.2356055481086736,-0.1765573371473038,10.140203112824064,1.1375
74.9101891591162,0.1769743091478374,0.6859824888338402,-0.46230584488075865,-0.3024429318682771,9.837496063772589,9.899350686880863,-0.063847461830816,0.3118777020943996,10.277331818966282,0.2614
74.9101891591162,0.6936965729061839,0.6504429741848554,0.08574445020815356,0.25707755755799305,8.990467157765483,9.206670671840095,-0.4403944146202797,-0.0158574136991106,9.621420373940357,1.6103
74.9101891591162,0.6748698814786251,1.2428611322111391,0.17649892519197447,0.768152147321245,9.193474606935098,9.36487025254342,-0.9043956011491578,-0.8665821094751917,8.405252420813026,0.3095
74.9101891591162,0.5399448784585068,1.1341426236271048,0.2462977579116422,0.6039540330786679,9.605823611174046,9.761081807811474,-0.7834964156786784,-0.4834340003491932,8.305974414396303,0.0
74.9101891591162,0.9530444293653917,1.4209457619895998,0.6783299544752468,0.7460812242393496,9.129325279746396,9.85286125277578,-1.1563444785314518,-1.1670641998326834,8.012782407379106,0.3461
74.9101891591162,1.006033872607498,1.2807829650370484,0.7716961053988572,0.7502454562974935,9.002932291249351,9.354704277177412,-0.4103076795465329,-0.6720602254911652,8.910168529974964,0.49
74.9101891591162,0.4529941401884915,0.9821707042631229,-0.3932948430602864,0.19518960956790965,9.670270983873072,9.987821622906692,-0.9090552745446244,-0.527016622624525,9.482667816431778,0.1563
74.9101891591162,0.779917011067671,1.3714763001465913,-0.227684747105585,0.6680152420114122,9.464886870989243,9.882364368247725,-0.5802334462012583,-0.4973459895383802,10.01189171111397,0.55
74.9101891591162,0.7489524260529075,1.2851440470825481,-0.18312497495070928,0.5914623302554574,9.242259286055926,9.615770604249722,-0.2969515199045671,-0.2508258114255839,9.919057162017172,1.01
74.9101891591162,0.5710980977122794,0.7638706647053576,0.2512983119600287,-0.5124689374912692,9.9187010013226,9.966596092193758,-0.2075755788704539,0.0347557926620956,10.5134306984441,0.3797
74.9101891591162,1.009089189506308,1.3498424727223044,0.3935794797298119,0.7244242496181683,8.399682320784633,9.072621785912578,-0.3240071464119858,-0.7530847251101326,9.457940908351045,1.7302
74.9101891591162,-0.23796620971732807,0.42057141152464095,-0.9272869989227,-0.32948992442569736,9.813758406874998,9.94460158533939,-0.3794698440034921,-0.117594217362877,9.750906251549935,0.1138
74.9101891591162,1.11065779232416,1.5866839709106488,0.6789080540960639,0.8501696774078686,9.337702652660033,9.862343812471495,-0.7471078238781841,-0.6528619452081482,9.532308393275416,0.31
74.9101891591162,0.5523240479851885,1.0379812139739573,0.9058966429260882,0.670471991981179,8.891890296251566,9.536731890700755,0.0056066498622729,-0.4167729159636097,9.14158458758362,0.8628
