Model,popsize,complexity,bic,R2 Train,MSE Train,R2 Test,MSE Test
cov_oiii_5007_ew_hbeta_ew,1000,45,-1482.96044921875,0.9479089975357056,3.2945437756006e-05,0.8475047645040928,0.0001031239876479
nii_6584_ew_mean,700,42,-1271.604248046875,0.9963220357894896,0.0001303848129753,0.9932543325834976,0.000250758675354
halpha_ew_mean,700,51,-1281.281005859375,0.999165654182434,0.000118223158281,0.998351930087665,0.0002375004779719
oiii_5007_ew_mean,700,45,-1167.834716796875,0.9979134798049928,0.0002518619643151,0.995136065934503,0.0005764362991421
hbeta_ew_mean,700,38,-1306.9627685546875,0.9990776181221008,0.0001065027286492,0.998063865507182,0.0002280966395503
nii_6584_ew_std,700,48,-1316.4317626953125,0.8819400668144226,9.67026022856287e-05,0.7393579225446779,0.0002712402057537
halpha_ew_std,700,47,-1322.27001953125,0.965845823287964,8.995531226899507e-05,0.9106012886924854,0.0002626823263387
oiii_5007_ew_std,700,39,-1178.5692138671875,0.8843785524368286,0.0002344679614039,0.7478766968547015,0.0006373411617538
hbeta_ew_std,700,44,-1325.4097900390625,0.9571475386619568,9.108436758034864e-05,0.911785361506341,0.0002054384500607
cov_nii_6584_ew_halpha_ew,700,37,-1547.1011962890625,0.9407296180725098,2.1482678474197636e-05,0.8584537303222745,6.285719640509711e-05
cov_nii_6584_ew_oiii_5007_ew,700,44,-1494.493896484375,0.9468865394592284,2.9504969352350668e-05,0.8676677494315874,8.246436128025508e-05
cov_nii_6584_ew_hbeta_ew,700,42,-1582.3802490234375,0.920545220375061,1.698030863725084e-05,0.8223513224057013,4.571177403378761e-05
cov_halpha_ew_oiii_5007_ew,700,45,-1486.9383544921875,0.96044260263443,3.000981996200816e-05,0.8449461250037333,0.0001235949654498
cov_halpha_ew_hbeta_ew,700,49,-1516.9576416015625,0.9625622630119324,2.456680374890145e-05,0.9089018433470892,6.645725155436832e-05
cov_oiii_5007_ew_hbeta_ew,700,36,-1487.172119140625,0.9493512511253356,3.203324929938674e-05,0.8200033906105346,0.0001217216266658
nii_6584_ew_mean,300,41,-1275.0169677734375,0.9965229034423828,0.0001232646751998,0.992899233540408,0.0002639588763374
halpha_ew_mean,300,42,-1286.0423583984375,0.9991642832756042,0.0001184197549056,0.9983957954978804,0.0002311791102832
oiii_5007_ew_mean,300,39,-1172.4425048828125,0.9978367686271667,0.0002611177647578,0.9953210677807462,0.0005545112939618
hbeta_ew_mean,300,43,-1297.694091796875,0.9990822076797484,0.0001059697679194,0.9980727821687864,0.0002270461647225
nii_6584_ew_std,300,41,-1312.4364013671875,0.8827365636825562,9.605018396702848e-05,0.7406839745875908,0.0002698602342907
halpha_ew_std,300,41,-1322.484375,0.9647360444068908,9.287817075941038e-05,0.908948705917806,0.0002675381489939
oiii_5007_ew_std,300,43,-1183.80126953125,0.8883419632911682,0.000226430627831,0.7652360277270649,0.0005934586012469
hbeta_ew_std,300,47,-1331.17431640625,0.9587631225585938,8.765042962541463e-05,0.9082592312469676,0.0002136502700893
cov_nii_6584_ew_halpha_ew,300,47,-1538.59326171875,0.9413245320320128,2.1267045672957744e-05,0.8549101001250007,6.443083490368993e-05
cov_nii_6584_ew_oiii_5007_ew,300,43,-1514.6141357421875,0.9550796747207642,2.4953640733570943e-05,0.8422713441506262,9.829042281335248e-05
cov_nii_6584_ew_hbeta_ew,300,49,-1572.7476806640625,0.920750856399536,1.6936361618086707e-05,0.8311513289975666,4.344739515818546e-05
cov_halpha_ew_oiii_5007_ew,300,45,-1479.8037109375,0.9571064710617064,3.2540750319279856e-05,0.8475852158475015,0.0001214913202383
cov_halpha_ew_hbeta_ew,300,44,-1524.025146484375,0.9630721211433412,2.4232231603005828e-05,0.9105462295292625,6.525765114337881e-05
cov_oiii_5007_ew_hbeta_ew,300,49,-1487.7081298828125,0.9527934789657592,2.9856194737484947e-05,0.8285759684970568,0.0001159244723271
nii_6584_ew_mean,400,41,-1276.498779296875,0.9965570569038392,0.0001220530717477,0.992785791523212,0.0002681758897484
halpha_ew_mean,400,43,-1279.627685546875,0.999156415462494,0.0001195333992371,0.99834210860405,0.0002389158348299
oiii_5007_ew_mean,400,41,-1168.1038818359375,0.9979171752929688,0.0002514106399414,0.9952987709905068,0.0005571537391667
hbeta_ew_mean,400,42,-1303.755126953125,0.9990576505661012,0.0001088047377725,0.998160374666349,0.0002167268638589
nii_6584_ew_std,400,41,-1312.998779296875,0.8831753134727478,9.569079856351704e-05,0.7315546166363671,0.0002793608066974
halpha_ew_std,400,45,-1328.708984375,0.9661694169044496,8.910291760262007e-05,0.908713101598507,0.0002682304306811
oiii_5007_ew_std,400,43,-1178.36181640625,0.8842185735702515,0.0002347924215518,0.7487808663065797,0.0006350555165885
hbeta_ew_std,400,44,-1331.356689453125,0.95881325006485,8.754390855564993e-05,0.9079407233488936,0.0002143920264466
cov_nii_6584_ew_halpha_ew,400,40,-1544.387451171875,0.941630244255066,2.1156254642046227e-05,0.8551675000886734,6.431652994808722e-05
cov_nii_6584_ew_oiii_5007_ew,400,49,-1492.703125,0.9480145573616028,2.887836306936286e-05,0.8644287540860387,8.448277841752206e-05
cov_nii_6584_ew_hbeta_ew,400,44,-1574.9310302734375,0.9192430377006532,1.7258601636514544e-05,0.8243293687647051,4.52027918707026e-05
cov_halpha_ew_oiii_5007_ew,400,43,-1507.5074462890625,0.9643399715423584,2.705311599479807e-05,0.850582024850316,0.0001191025343716
cov_halpha_ew_hbeta_ew,400,49,-1520.841796875,0.963519275188446,2.3938823071340457e-05,0.9090834578677978,6.632476147627984e-05
cov_oiii_5007_ew_hbeta_ew,400,37,-1501.6409912109375,0.9555194973945618,2.813209846471397e-05,0.8240403224318714,0.0001189916757534
nii_6584_ew_mean,600,46,-1279.784423828125,0.9965172410011292,0.000123464649546,0.993012857505844,0.000259735099311
halpha_ew_mean,600,42,-1283.0350341796875,0.999147355556488,0.0001208178926829,0.9983147808728124,0.0002428539864716
oiii_5007_ew_mean,600,42,-1172.86376953125,0.9979137182235718,0.0002518312355701,0.995147573878475,0.0005750724655571
hbeta_ew_mean,600,47,-1298.7833251953125,0.999057948589325,0.0001087764868697,0.998071633194664,0.0002271815257407
nii_6584_ew_std,600,45,-1312.8211669921875,0.8830368518829346,9.580422350416234e-05,0.7429443209850972,0.0002675079785539
halpha_ew_std,600,47,-1329.4276123046875,0.9663311243057252,8.867701272763486e-05,0.9054854460269156,0.0002777143266094
oiii_5007_ew_std,600,39,-1178.3572998046875,0.8802820444107056,0.0002427752773477,0.7704993898916324,0.0005801533759272
hbeta_ew_std,600,43,-1330.1300048828125,0.9584750533103944,8.826275982001791e-05,0.9128898043929248,0.0002028663708834
cov_nii_6584_ew_halpha_ew,600,40,-1544.474853515625,0.941664218902588,2.1143930730568175e-05,0.8542154778986121,6.473929944896453e-05
cov_nii_6584_ew_oiii_5007_ew,600,46,-1502.6080322265625,0.9496833682060242,2.795132191116354e-05,0.8441574696459623,9.71150620558712e-05
cov_nii_6584_ew_hbeta_ew,600,45,-1575.5147705078125,0.9221994876861572,1.6626782659687873e-05,0.8250900942810265,4.500704533673045e-05
cov_halpha_ew_oiii_5007_ew,600,43,-1485.314208984375,0.9586536288261414,3.13669919765877e-05,0.8490983399031061,0.0001202851942039
cov_halpha_ew_hbeta_ew,600,47,-1519.7078857421875,0.9632424116134644,2.4120492005901203e-05,0.9033851294733808,7.048176374132053e-05
cov_oiii_5007_ew_hbeta_ew,600,41,-1484.637451171875,0.9518171548843384,3.0473687900612688e-05,0.8207980242901278,0.0001211842604098
nii_6584_ew_mean,200,45,-1275.6981201171875,0.9965386390686036,0.0001227062284144,0.99295052875582,0.0002620520642349
halpha_ew_mean,200,51,-1284.1229248046875,0.9991534948349,0.0001199448200035,0.9984151641418066,0.0002283879288195
oiii_5007_ew_mean,200,43,-1172.896484375,0.9979141354560852,0.0002517763261929,0.9951453672692442,0.000575333976022
hbeta_ew_mean,200,43,-1309.0860595703125,0.9990905523300172,0.0001050057210425,0.997987401122526,0.000237104933783
nii_6584_ew_std,200,47,-1314.757080078125,0.8845366835594177,9.457569224863104e-05,0.7282008843118278,0.0002828509072008
halpha_ew_std,200,47,-1332.4398193359375,0.9658795595169068,8.986633391211762e-05,0.9065796002494478,0.0002744993476422
oiii_5007_ew_std,200,53,-1175.81787109375,0.8822382092475891,0.0002388083516608,0.7420465457738054,0.000652079169771
hbeta_ew_std,200,45,-1324.6910400390625,0.9583563208580016,8.851512967922308e-05,0.9145187801273696,0.0001990727346368
cov_nii_6584_ew_halpha_ew,200,51,-1537.399658203125,0.940855860710144,2.1436938805627055e-05,0.856056588737691,6.39217076757654e-05
cov_nii_6584_ew_oiii_5007_ew,200,35,-1505.861083984375,0.9437241554260254,3.1261710607846096e-05,0.8669509085519452,8.29110689046275e-05
cov_nii_6584_ew_hbeta_ew,200,45,-1578.8289794921875,0.921314537525177,1.6815902239224003e-05,0.8271173242194342,4.448540747196317e-05
cov_halpha_ew_oiii_5007_ew,200,45,-1483.731201171875,0.9582149386405944,3.169980078052124e-05,0.8698743645260094,0.0001037244210822
cov_halpha_ew_hbeta_ew,200,48,-1510.790771484375,0.9596659541130066,2.6467393245969604e-05,0.904753917411644,6.948321571707971e-05
cov_oiii_5007_ew_hbeta_ew,200,44,-1487.8935546875,0.9512502551078796,3.0832230198753484e-05,0.8215285114898502,0.0001206902728257
nii_6584_ew_mean,900,51,-1269.927001953125,0.9964028596878052,0.0001275192746569,0.9927280471144324,0.0002703224396093
halpha_ew_mean,900,41,-1277.666748046875,0.9991453289985656,0.0001211063404205,0.998437358334452,0.0002251895624626
oiii_5007_ew_mean,900,43,-1167.48046875,0.9979085326194764,0.0002524576884964,0.9951792400832724,0.0005713196289323
hbeta_ew_mean,900,43,-1301.36474609375,0.9990739822387696,0.0001069206289225,0.9980416021838888,0.0002307194889687
nii_6584_ew_std,900,43,-1311.53955078125,0.8820332884788513,9.662625539341623e-05,0.7440523686692655,0.0002663548758593
halpha_ew_std,900,43,-1323.97265625,0.9662312269210817,8.894009549362882e-05,0.9081725262527708,0.0002698188158748
oiii_5007_ew_std,900,40,-1179.3548583984375,0.8810756206512451,0.0002411660000379,0.7649098750478278,0.0005942830808761
hbeta_ew_std,900,45,-1325.152587890625,0.957073986530304,9.124072779235996e-05,0.9080520573953872,0.0002141327464185
cov_nii_6584_ew_halpha_ew,900,41,-1537.46826171875,0.9408828020095824,2.1427160517594943e-05,0.8455553563462364,6.85850451726002e-05
cov_nii_6584_ew_oiii_5007_ew,900,45,-1507.39208984375,0.9528639912605286,2.6184453541820377e-05,0.843028073680766,9.78188581184513e-05
cov_nii_6584_ew_hbeta_ew,900,45,-1577.221923828125,0.9204670786857604,1.6997015415300645e-05,0.8295753458805979,4.3852920181504005e-05
cov_halpha_ew_oiii_5007_ew,900,42,-1488.16455078125,0.9580538868904114,3.182199604052338e-05,0.8529906724150242,0.0001171825777595
cov_halpha_ew_hbeta_ew,900,42,-1524.7833251953125,0.9632583260536194,2.4110072078463435e-05,0.9082982512641404,6.689757957379893e-05
cov_oiii_5007_ew_hbeta_ew,900,42,-1487.80615234375,0.9495648741722108,3.189816155174324e-05,0.8420201662471514,0.0001068329142978
nii_6584_ew_mean,100,53,-1273.279296875,0.9964823722839355,0.0001247009397317,0.9931610108913528,0.0002542277500147
halpha_ew_mean,100,50,-1287.2083740234375,0.99917072057724,0.0001175028084215,0.9984034872918692,0.0002300706592793
oiii_5007_ew_mean,100,42,-1177.390380859375,0.9979069828987122,0.0002526450020114,0.99517595193692,0.0005717093149127
hbeta_ew_mean,100,40,-1301.4051513671875,0.9990742206573486,0.0001068917898718,0.9980637505658236,0.0002281101808295
nii_6584_ew_std,100,47,-1318.9832763671875,0.8799887299537659,9.830092496584508e-05,0.7385841971437694,0.0002720453920805
halpha_ew_std,100,49,-1324.5301513671875,0.9663565158843994,8.861014241628534e-05,0.904249606145154,0.0002813456238661
oiii_5007_ew_std,100,43,-1180.3016357421875,0.8778095841407776,0.0002477892204912,0.7641862800767503,0.0005961122527684
hbeta_ew_std,100,51,-1319.7205810546875,0.9569532871246338,9.14973209302348e-05,0.911085698739569,0.0002070678580232
cov_nii_6584_ew_halpha_ew,100,51,-1536.9486083984375,0.9365790486335754,2.298705878280508e-05,0.8597313332779515,6.228984454131739e-05
cov_nii_6584_ew_oiii_5007_ew,100,37,-1503.5975341796875,0.9447453618049622,3.0694421463953616e-05,0.8562020620069893,8.960933603922154e-05
cov_nii_6584_ew_hbeta_ew,100,53,-1578.4232177734375,0.9211013913154602,1.686144196878552e-05,0.8287704763214451,4.406002566583918e-05
cov_halpha_ew_oiii_5007_ew,100,45,-1500.5159912109375,0.9638659954071044,2.741271879717593e-05,0.8377186965082043,0.0001293560196331
cov_halpha_ew_hbeta_ew,100,48,-1513.1588134765625,0.960297703742981,2.605282135981283e-05,0.9070070788662622,6.783950608470274e-05
cov_oiii_5007_ew_hbeta_ew,100,41,-1490.0955810546875,0.9519606232643129,3.0382939513807377e-05,0.7357819397450669,0.0001786758772724
nii_6584_ew_mean,800,41,-1273.1260986328125,0.996478796005249,0.0001248283478205,0.9928708297414918,0.0002650147390936
halpha_ew_mean,800,41,-1279.4722900390625,0.9991555213928224,0.0001196572772184,0.9983880998556616,0.0002322881158488
oiii_5007_ew_mean,800,45,-1167.606201171875,0.9979102611541748,0.0002522461246499,0.9952794910771996,0.0005594386471702
hbeta_ew_mean,800,45,-1296.916015625,0.9990461468696594,0.0001101391465496,0.9980808187262976,0.0002260993752465
nii_6584_ew_std,800,37,-1314.83203125,0.8806742429733276,9.773945459817836e-05,0.7300762420269866,0.0002808992944087
halpha_ew_std,800,43,-1317.8916015625,0.9648341536521912,9.261979405895746e-05,0.9086801318449844,0.0002683273064797
oiii_5007_ew_std,800,39,-1183.4383544921875,0.8842693567276001,0.000234689412008,0.7032698728373892,0.0007501025157685
hbeta_ew_std,800,42,-1329.9287109375,0.9584193229675292,8.83812449622501e-05,0.91345470764689,0.0002015507972903
cov_nii_6584_ew_halpha_ew,800,45,-1544.158935546875,0.941541314125061,2.1188479612020174e-05,0.8561467139894584,6.388168528122046e-05
cov_nii_6584_ew_oiii_5007_ew,800,43,-1508.0302734375,0.9530640840530396,2.6073309424131248e-05,0.8482996424733705,9.453381950118452e-05
cov_nii_6584_ew_hbeta_ew,800,45,-1578.6947021484375,0.9212440848350524,1.683095304444998e-05,0.8318928273270753,4.325659607910457e-05
cov_halpha_ew_oiii_5007_ew,800,39,-1486.083740234375,0.958865225315094,3.12064817078888e-05,0.8533426910493274,0.0001169019802514
cov_halpha_ew_hbeta_ew,800,43,-1522.088134765625,0.9613215327262878,2.5380996535373987e-05,0.9068307620616932,6.796813141220682e-05
cov_oiii_5007_ew_hbeta_ew,800,41,-1490.7933349609375,0.9537544846534728,2.924840528702858e-05,0.8243099187334045,0.0001188093628728
